Row ID,Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Customer ID,Order Priority,Order Date,Market,Returned,Shipping ID,Discounted,Profitable,Total Sales,Order Priority_N,Segment,Category,Sub-Category,Country,Region,Ship Mode_N,mmonthN,MquarterN
30689,IN-2013-80111,TEC-PH-10002658,273.299987792969,2,0.0,68.2799987792969,10.9899997711182,SR-20425,Medium,"Wednesday, September 11, 2013",APAC,0,35255,0,1,546.599975585938,2,Home Office,Technology,Phones,New Zealand,Oceania,3,9,3
30690,IN-2013-80111,TEC-AC-10000873,81.8399963378906,2,0.0,27.7800006866455,4.40999984741211,SR-20425,Medium,"Wednesday, September 11, 2013",APAC,0,35255,0,1,163.679992675781,2,Home Office,Technology,Accessories,New Zealand,Oceania,3,9,3
30691,ID-2011-83506,OFF-EN-10002936,25.0559997558594,2,0.400000005960464,-3.80399990081787,3.35999989509583,GH-14410,High,"Friday, April 22, 2011",APAC,0,35677,1,0,30.0671994083405,3,Home Office,Office Supplies,Envelopes,New Zealand,Oceania,3,4,2
30692,ID-2011-83506,FUR-CH-10002793,69.515998840332,2,0.400000005960464,-10.46399974823,10.210000038147,GH-14410,High,"Friday, April 22, 2011",APAC,0,35677,1,0,83.4191977797032,3,Home Office,Furniture,Chairs,New Zealand,Oceania,3,4,2
30693,ID-2014-84815,OFF-ST-10004479,58.6800003051758,2,0.400000005960464,-24.4799995422363,5.05000019073486,KW-16570,Low,"Wednesday, February 26, 2014",APAC,0,39498,1,0,70.4159996666908,1,Consumer,Office Supplies,Storage,Australia,Oceania,3,2,1
30694,IN-2012-83471,FUR-BO-10001370,877.02001953125,2,0.0,105.23999786377,275.910003662109,VT-21700,Critical,"Wednesday, December 26, 2012",APAC,0,21562,0,1,1754.0400390625,4,Home Office,Furniture,Bookcases,New Zealand,Oceania,1,12,4
30695,IN-2012-83471,TEC-PH-10003796,73.2600021362305,1,0.0,10.2299995422363,10.4499998092651,VT-21700,Critical,"Wednesday, December 26, 2012",APAC,0,21562,0,1,73.2600021362305,4,Home Office,Technology,Phones,New Zealand,Oceania,1,12,4
30696,ID-2013-85074,OFF-PA-10002394,15.8760004043579,1,0.400000005960464,-2.12400007247925,3.36999988555908,EH-13765,High,"Tuesday, April 9, 2013",APAC,1,30443,1,0,9.52560014798641,3,Corporate,Office Supplies,Paper,New Zealand,Oceania,1,4,2
30697,ID-2013-85074,TEC-AC-10000212,132.264007568359,2,0.400000005960464,-68.3759994506836,24.8500003814697,EH-13765,High,"Tuesday, April 9, 2013",APAC,1,30443,1,0,158.716807505321,3,Corporate,Technology,Accessories,New Zealand,Oceania,1,4,2
30698,ID-2011-85039,OFF-LA-10001229,12.7799997329712,2,0.400000005960464,-3.42000007629395,1.02999997138977,LH-17155,Medium,"Monday, September 26, 2011",APAC,0,44638,1,0,15.335999527216,2,Consumer,Office Supplies,Labels,New Zealand,Oceania,3,9,3
30699,ID-2012-82925,TEC-PH-10000160,350.351989746094,4,0.400000005960464,-17.568000793457,43.8400001525879,JH-15985,High,"Tuesday, March 20, 2012",APAC,0,27233,1,0,840.844767037583,3,Consumer,Technology,Phones,New Zealand,Oceania,3,3,1
30700,ID-2012-82925,TEC-AC-10002340,296.783996582031,2,0.400000005960464,-192.936004638672,42.1300010681152,JH-15985,High,"Tuesday, March 20, 2012",APAC,0,27233,1,0,356.140792360497,3,Consumer,Technology,Accessories,New Zealand,Oceania,3,3,1
30701,IN-2014-82736,OFF-BI-10002005,17.1599998474121,2,0.0,2.03999996185303,0.689999997615814,EB-13705,Medium,"Friday, July 11, 2014",APAC,0,27729,0,1,34.3199996948242,2,Corporate,Office Supplies,Binders,New Zealand,Oceania,3,7,3
30702,IN-2014-82736,TEC-MA-10000858,529.799987792969,2,0.0,68.8199996948242,39.8699989318848,EB-13705,Medium,"Friday, July 11, 2014",APAC,0,27729,0,1,1059.59997558594,2,Corporate,Technology,Machines,New Zealand,Oceania,3,7,3
30703,IN-2014-82736,OFF-SU-10002002,90.2399978637695,4,0.0,30.6000003814697,5.03000020980835,EB-13705,Medium,"Friday, July 11, 2014",APAC,0,27729,0,1,360.959991455078,2,Corporate,Office Supplies,Supplies,New Zealand,Oceania,3,7,3
30704,IN-2014-80293,OFF-BI-10004486,58.9799995422363,2,0.0,25.3199996948242,1.80999994277954,MR-17545,Medium,"Tuesday, March 11, 2014",APAC,0,30106,0,1,117.959999084473,2,Home Office,Office Supplies,Binders,Australia,Oceania,3,3,1
30705,IN-2014-80293,TEC-CO-10003017,497.640014648438,4,0.0,9.84000015258789,26.2700004577637,MR-17545,Medium,"Tuesday, March 11, 2014",APAC,0,30106,0,1,1990.56005859375,2,Home Office,Technology,Copiers,Australia,Oceania,3,3,1
30706,ID-2012-86957,TEC-MA-10001248,724.536010742188,4,0.400000005960464,-471.023986816406,112.480003356934,BM-11785,High,"Friday, March 23, 2012",APAC,0,23272,1,0,1738.88640850697,3,Consumer,Technology,Machines,New Zealand,Oceania,3,3,1
30707,ID-2012-86957,TEC-MA-10004975,30.0240001678467,1,0.400000005960464,-9.03600025177002,3.24000000953674,BM-11785,High,"Friday, March 23, 2012",APAC,0,23272,1,0,18.014399921751,3,Consumer,Technology,Machines,New Zealand,Oceania,3,3,1
30708,ID-2012-86957,OFF-PA-10004881,31.5,2,0.400000005960464,-2.64000010490417,6.17000007629395,BM-11785,High,"Friday, March 23, 2012",APAC,0,23272,1,0,37.7999996244907,3,Consumer,Office Supplies,Paper,New Zealand,Oceania,3,3,1
30709,ID-2012-86957,OFF-AP-10003850,235.007995605469,4,0.400000005960464,-86.2320022583008,32.0800018310547,BM-11785,High,"Friday, March 23, 2012",APAC,0,23272,1,0,564.019183850098,3,Consumer,Office Supplies,Appliances,New Zealand,Oceania,3,3,1
30710,ID-2012-86957,FUR-TA-10001968,596.052001953125,2,0.400000005960464,-218.567993164063,69.8899993896484,BM-11785,High,"Friday, March 23, 2012",APAC,0,23272,1,0,715.262395238256,3,Consumer,Furniture,Tables,New Zealand,Oceania,3,3,1
30711,ID-2012-86957,FUR-BO-10003078,89.6760025024414,1,0.400000005960464,-2.99399995803833,6.88000011444092,BM-11785,High,"Friday, March 23, 2012",APAC,0,23272,1,0,53.8056009669542,3,Consumer,Furniture,Bookcases,New Zealand,Oceania,3,3,1
30712,IN-2014-81427,OFF-BI-10004179,54.6599998474121,2,0.0,6.0,3.26999998092651,NS-18640,Medium,"Thursday, May 1, 2014",APAC,0,36094,0,1,109.319999694824,2,Corporate,Office Supplies,Binders,Australia,Oceania,0,5,2
30713,IN-2014-81427,OFF-BI-10003725,57.5999984741211,2,0.0,8.64000034332275,9.51000022888184,NS-18640,Medium,"Thursday, May 1, 2014",APAC,0,36094,0,1,115.199996948242,2,Corporate,Office Supplies,Binders,Australia,Oceania,0,5,2
30714,IN-2014-81287,TEC-PH-10004626,1308.47998046875,2,0.0,536.460021972656,168.880004882813,PH-18790,Medium,"Monday, October 13, 2014",APAC,0,22302,0,1,2616.9599609375,2,Home Office,Technology,Phones,New Zealand,Oceania,1,10,4
30715,IN-2012-82344,OFF-ST-10000661,16.9799995422363,1,0.0,2.51999998092651,2.19000005722046,BB-10990,High,"Monday, March 5, 2012",APAC,0,30777,0,1,16.9799995422363,3,Corporate,Office Supplies,Storage,New Zealand,Oceania,2,3,1
30716,IN-2012-82344,OFF-EN-10004453,98.6399993896484,2,0.0,13.8000001907349,23.5300006866455,BB-10990,High,"Monday, March 5, 2012",APAC,0,30777,0,1,197.279998779297,3,Corporate,Office Supplies,Envelopes,New Zealand,Oceania,2,3,1
30717,ID-2012-86523,TEC-PH-10003796,263.735992431641,6,0.400000005960464,-114.444000244141,21.2800006866455,DW-13540,Medium,"Wednesday, March 7, 2012",APAC,0,31381,1,0,949.449563321972,2,Consumer,Technology,Phones,Australia,Oceania,2,3,1
30718,ID-2012-86523,OFF-AR-10001107,26.5319995880127,2,0.400000005960464,-17.6879997253418,0.860000014305115,DW-13540,Medium,"Wednesday, March 7, 2012",APAC,0,31381,1,0,31.8383991893292,2,Consumer,Office Supplies,Art,Australia,Oceania,2,3,1
30719,ID-2012-86523,OFF-ST-10002618,27.8640003204346,2,0.400000005960464,2.78399991989136,1.57000005245209,DW-13540,Medium,"Wednesday, March 7, 2012",APAC,0,31381,1,1,33.4368000523567,2,Consumer,Office Supplies,Storage,Australia,Oceania,2,3,1
30720,ID-2014-84269,FUR-CH-10004026,329.760009765625,4,0.400000005960464,-126.480003356934,49.7000007629395,BE-11455,High,"Tuesday, August 26, 2014",APAC,0,21721,1,0,791.424015575409,3,Home Office,Furniture,Chairs,Australia,Oceania,1,8,3
30721,ID-2014-84269,TEC-PH-10000019,209.591995239258,2,0.400000005960464,-55.9080009460449,57.9799995422363,BE-11455,High,"Tuesday, August 26, 2014",APAC,0,21721,1,0,251.510391788578,3,Home Office,Technology,Phones,Australia,Oceania,1,8,3
30722,ID-2014-84269,TEC-MA-10002368,143.171997070313,2,0.400000005960464,-64.4280014038086,20.0699996948242,BE-11455,High,"Tuesday, August 26, 2014",APAC,0,21721,1,0,171.806394777632,3,Home Office,Technology,Machines,Australia,Oceania,1,8,3
30723,ID-2014-84269,TEC-MA-10000379,104.220001220703,2,0.400000005960464,-12.1800003051758,14.3699998855591,BE-11455,High,"Tuesday, August 26, 2014",APAC,0,21721,1,0,125.064000222445,3,Home Office,Technology,Machines,Australia,Oceania,1,8,3
30724,ID-2014-84269,FUR-CH-10002980,1653.80004882813,6,0.400000005960464,-689.255981445313,237.380004882813,BE-11455,High,"Tuesday, August 26, 2014",APAC,0,21721,1,0,5953.68011663675,3,Home Office,Furniture,Chairs,Australia,Oceania,1,8,3
30725,ID-2014-84269,OFF-EN-10002066,60.5519981384277,2,0.400000005960464,-5.08799982070923,19.9099998474121,BE-11455,High,"Tuesday, August 26, 2014",APAC,0,21721,1,0,72.6623970442772,3,Home Office,Office Supplies,Envelopes,Australia,Oceania,1,8,3
30726,ID-2014-84269,OFF-SU-10000427,100.080001831055,4,0.400000005960464,-51.7200012207031,19.7700004577637,BE-11455,High,"Tuesday, August 26, 2014",APAC,0,21721,1,0,240.192002008438,3,Home Office,Office Supplies,Supplies,Australia,Oceania,1,8,3
30727,IN-2011-85130,OFF-ST-10000299,108.480003356934,2,0.0,45.5400009155273,11.2799997329712,HR-14830,Medium,"Thursday, September 15, 2011",APAC,0,35075,0,1,216.960006713867,2,Corporate,Office Supplies,Storage,New Zealand,Oceania,3,9,3
30728,IN-2013-86754,FUR-TA-10001226,1102.85998535156,2,0.400000005960464,55.1399993896484,57.0299987792969,DO-13645,Medium,"Tuesday, December 17, 2013",APAC,0,24894,1,1,1323.43196927476,2,Consumer,Furniture,Tables,Australia,Oceania,3,12,4
30729,IN-2013-86754,TEC-CO-10001317,354.347991943359,2,0.400000005960464,-129.97200012207,24.6599998474121,DO-13645,Medium,"Tuesday, December 17, 2013",APAC,0,24894,1,0,425.217586107874,2,Consumer,Technology,Copiers,Australia,Oceania,3,12,4
30730,IN-2013-86754,OFF-AP-10004785,1005.15997314453,6,0.400000005960464,83.7360000610352,72.1800003051758,DO-13645,Medium,"Tuesday, December 17, 2013",APAC,0,24894,1,1,3618.57586737299,2,Consumer,Office Supplies,Appliances,Australia,Oceania,3,12,4
30731,IN-2013-86754,OFF-BI-10000172,30.1319999694824,6,0.400000005960464,-18.1079998016357,1.60000002384186,DO-13645,Medium,"Tuesday, December 17, 2013",APAC,0,24894,1,0,108.475198812532,2,Consumer,Office Supplies,Binders,Australia,Oceania,3,12,4
30732,IN-2013-86754,OFF-PA-10004174,78.2639999389648,4,0.400000005960464,-22.1760005950928,0.939999997615814,DO-13645,Medium,"Tuesday, December 17, 2013",APAC,0,24894,1,0,187.833597987556,2,Consumer,Office Supplies,Paper,Australia,Oceania,3,12,4
30733,ID-2012-81196,TEC-AC-10004683,35.5320014953613,2,0.400000005960464,-0.0480000004172325,4.0,PF-19120,High,"Friday, January 13, 2012",APAC,0,36592,1,0,42.6384013708591,3,Consumer,Technology,Accessories,Australia,Oceania,1,1,1
30734,ID-2012-81196,OFF-PA-10004640,52.7760009765625,4,0.400000005960464,-15.0240001678467,8.71000003814697,PF-19120,High,"Friday, January 13, 2012",APAC,0,36592,1,0,126.662401085472,3,Consumer,Office Supplies,Paper,Australia,Oceania,1,1,1
30735,ID-2012-81196,OFF-BI-10000636,4.40999984741211,1,0.400000005960464,-0.300000011920929,0.980000019073486,PF-19120,High,"Friday, January 13, 2012",APAC,0,36592,1,0,2.64599988216162,3,Consumer,Office Supplies,Binders,Australia,Oceania,1,1,1
30736,IN-2012-80769,OFF-PA-10003156,98.0400009155273,4,0.0,2.88000011444092,15.4700002670288,MD-17860,High,"Tuesday, November 13, 2012",APAC,0,33282,0,1,392.160003662109,3,Corporate,Office Supplies,Paper,New Zealand,Oceania,2,11,4
30737,IN-2012-80769,OFF-AR-10004744,93.1800003051758,2,0.0,36.2999992370605,10.4799995422363,MD-17860,High,"Tuesday, November 13, 2012",APAC,0,33282,0,1,186.360000610352,3,Corporate,Office Supplies,Art,New Zealand,Oceania,2,11,4
30738,IN-2013-84178,OFF-EN-10002752,200.100006103516,10,0.0,96.0,36.3899993896484,EB-13930,High,"Wednesday, October 2, 2013",APAC,0,28221,0,1,2001.00006103516,3,Consumer,Office Supplies,Envelopes,Australia,Oceania,2,10,4
30739,IN-2013-84178,OFF-LA-10001215,8.72999954223633,1,0.0,3.02999997138977,1.0900000333786,EB-13930,High,"Wednesday, October 2, 2013",APAC,0,28221,0,1,8.72999954223633,3,Consumer,Office Supplies,Labels,Australia,Oceania,2,10,4
30740,IN-2011-81840,TEC-CO-10000243,229.175994873047,2,0.400000005960464,38.1959991455078,15.4099998474121,JB-15400,Medium,"Tuesday, December 20, 2011",APAC,0,33306,1,1,275.011191115665,2,Corporate,Technology,Copiers,Australia,Oceania,3,12,4
30741,ID-2014-84164,OFF-EN-10000128,172.151992797852,6,0.400000005960464,-71.7480010986328,17.7199993133545,AB-10255,Medium,"Tuesday, March 25, 2014",APAC,0,32486,1,0,619.747167915631,2,Home Office,Office Supplies,Envelopes,Australia,Oceania,3,3,1
30742,ID-2014-84164,FUR-FU-10000507,31.1399993896484,1,0.400000005960464,-2.09999990463257,1.75999999046326,AB-10255,Medium,"Tuesday, March 25, 2014",APAC,0,32486,1,0,18.6839994481802,2,Home Office,Furniture,Furnishings,Australia,Oceania,3,3,1
30743,IN-2012-86936,TEC-CO-10003587,577.080017089844,4,0.0,23.0400009155273,54.0699996948242,AC-10615,Medium,"Monday, December 10, 2012",APAC,0,26200,0,1,2308.32006835938,2,Corporate,Technology,Copiers,New Zealand,Oceania,3,12,4
30744,IN-2012-86936,OFF-SU-10003671,92.6399993896484,4,0.0,16.5599994659424,5.59000015258789,AC-10615,Medium,"Monday, December 10, 2012",APAC,0,26200,0,1,370.559997558594,2,Corporate,Office Supplies,Supplies,New Zealand,Oceania,3,12,4
30745,IN-2012-86936,OFF-PA-10004054,178.020004272461,6,0.0,49.6800003051758,16.3899993896484,AC-10615,Medium,"Monday, December 10, 2012",APAC,0,26200,0,1,1068.12002563477,2,Corporate,Office Supplies,Paper,New Zealand,Oceania,3,12,4
30746,IN-2014-86117,OFF-PA-10003232,57.9599990844727,2,0.400000005960464,8.64000034332275,2.99000000953674,MH-18115,Medium,"Tuesday, April 22, 2014",APAC,0,41753,1,1,69.5519982104302,2,Home Office,Office Supplies,Paper,New Zealand,Oceania,3,4,2
30747,ID-2012-84241,OFF-PA-10004174,39.1319999694824,2,0.400000005960464,-11.0880002975464,2.33999991416931,NB-18655,Medium,"Saturday, June 16, 2012",APAC,0,42625,1,0,46.9583994968891,2,Corporate,Office Supplies,Paper,Australia,Oceania,2,6,2
30748,ID-2013-83261,OFF-PA-10000588,63.0719985961914,2,0.400000005960464,-36.8279991149902,12.8000001907349,KC-16540,Critical,"Wednesday, October 2, 2013",APAC,0,26101,1,0,75.6863975635529,4,Consumer,Office Supplies,Paper,New Zealand,Oceania,2,10,4
30749,ID-2013-83261,FUR-CH-10002410,169.091995239258,2,0.400000005960464,-81.7679977416992,55.0099983215332,KC-16540,Critical,"Wednesday, October 2, 2013",APAC,0,26101,1,0,202.910392271376,4,Consumer,Furniture,Chairs,New Zealand,Oceania,2,10,4
30750,IN-2014-84395,TEC-AC-10001745,61.7999992370605,2,0.0,14.8199996948242,12.1999998092651,ML-17395,Medium,"Friday, March 7, 2014",APAC,0,34647,0,1,123.599998474121,2,Corporate,Technology,Accessories,New Zealand,Oceania,1,3,1
30751,ID-2012-83149,TEC-PH-10002094,766.692016601563,2,0.400000005960464,-178.908004760742,65.8099975585938,JB-16045,Medium,"Wednesday, October 3, 2012",APAC,0,23412,1,0,920.030410782194,2,Home Office,Technology,Phones,New Zealand,Oceania,3,10,4
30752,ID-2012-83149,FUR-BO-10004806,1567.61999511719,6,0.400000005960464,208.979995727539,107.169998168945,JB-16045,Medium,"Wednesday, October 3, 2012",APAC,0,23412,1,1,5643.43192635942,2,Home Office,Furniture,Bookcases,New Zealand,Oceania,3,10,4
30753,ID-2014-82463,OFF-FA-10002101,16.2000007629395,2,0.400000005960464,-8.10000038146973,0.529999971389771,PK-19075,Medium,"Wednesday, January 29, 2014",APAC,0,23958,1,0,19.4400007224083,2,Consumer,Office Supplies,Fasteners,New Zealand,Oceania,2,1,1
30754,ID-2014-82463,TEC-CO-10004756,853.343994140625,4,0.400000005960464,-42.6959991455078,91.2200012207031,PK-19075,Medium,"Wednesday, January 29, 2014",APAC,0,23958,1,0,2048.02556559219,2,Consumer,Technology,Copiers,New Zealand,Oceania,2,1,1
30755,ID-2014-82463,OFF-ST-10002220,82.3860015869141,1,0.400000005960464,8.22599983215332,10.4799995422363,PK-19075,Medium,"Wednesday, January 29, 2014",APAC,0,23958,1,1,49.4316004610896,2,Consumer,Office Supplies,Storage,New Zealand,Oceania,2,1,1
30756,ID-2014-82463,FUR-CH-10002989,62.3160018920898,2,0.400000005960464,-24.9839992523193,7.15999984741211,PK-19075,Medium,"Wednesday, January 29, 2014",APAC,0,23958,1,0,74.7792015276432,2,Consumer,Furniture,Chairs,New Zealand,Oceania,2,1,1
30757,ID-2014-86873,TEC-MA-10002910,1113.26000976563,6,0.400000005960464,-705.096008300781,196.550003051758,CS-12355,Critical,"Thursday, November 20, 2014",APAC,0,22004,1,0,4007.73599534297,4,Consumer,Technology,Machines,Australia,Oceania,1,11,4
30758,ID-2014-86873,TEC-PH-10001289,771.22802734375,2,0.400000005960464,-321.372009277344,193.369995117188,CS-12355,Critical,"Thursday, November 20, 2014",APAC,0,22004,1,0,925.473623618745,4,Consumer,Technology,Phones,Australia,Oceania,1,11,4
30759,ID-2014-86873,FUR-FU-10001091,204.227996826172,6,0.400000005960464,-51.1920013427734,26.5,CS-12355,Critical,"Thursday, November 20, 2014",APAC,0,22004,1,0,735.220781270456,4,Consumer,Furniture,Furnishings,Australia,Oceania,1,11,4
30760,IN-2013-82260,TEC-PH-10002962,1287.9599609375,2,0.0,489.420013427734,138.240005493164,TC-21535,High,"Friday, November 15, 2013",APAC,0,22755,0,1,2575.919921875,3,Home Office,Technology,Phones,Australia,Oceania,2,11,4
30761,IN-2013-82260,OFF-EN-10000378,148.679992675781,4,0.0,5.88000011444092,29.8500003814697,TC-21535,High,"Friday, November 15, 2013",APAC,0,22755,0,1,594.719970703125,3,Home Office,Office Supplies,Envelopes,Australia,Oceania,2,11,4
30762,IN-2013-82260,OFF-FA-10001115,47.8800010681152,4,0.0,2.27999997138977,6.92000007629395,TC-21535,High,"Friday, November 15, 2013",APAC,0,22755,0,1,191.520004272461,3,Home Office,Office Supplies,Fasteners,Australia,Oceania,2,11,4
30763,IN-2013-86621,OFF-ST-10000299,108.480003356934,2,0.0,45.5400009155273,35.0099983215332,BM-11785,Critical,"Wednesday, November 20, 2013",APAC,0,28407,0,1,216.960006713867,4,Consumer,Office Supplies,Storage,New Zealand,Oceania,0,11,4
30764,IN-2011-83583,TEC-PH-10000036,1272.11999511719,2,0.0,152.639999389648,70.1600036621094,BW-11110,Medium,"Monday, May 23, 2011",APAC,0,25010,0,1,2544.23999023438,2,Corporate,Technology,Phones,New Zealand,Oceania,3,5,2
30765,IN-2011-83583,OFF-LA-10003674,64.0800018310547,6,0.0,21.0599994659424,3.04999995231628,BW-11110,Medium,"Monday, May 23, 2011",APAC,0,25010,0,1,384.480010986328,2,Corporate,Office Supplies,Labels,New Zealand,Oceania,3,5,2
30766,IN-2011-83583,OFF-BI-10000287,27.2399997711182,4,0.0,12.4799995422363,1.75,BW-11110,Medium,"Monday, May 23, 2011",APAC,0,25010,0,1,108.959999084473,2,Corporate,Office Supplies,Binders,New Zealand,Oceania,3,5,2
30767,IN-2011-83583,TEC-AC-10000212,440.880004882813,4,0.0,39.5999984741211,28.7999992370605,BW-11110,Medium,"Monday, May 23, 2011",APAC,0,25010,0,1,1763.52001953125,2,Corporate,Technology,Accessories,New Zealand,Oceania,3,5,2
30768,IN-2011-83583,FUR-BO-10004681,244.080001831055,2,0.0,68.3399963378906,23.3999996185303,BW-11110,Medium,"Monday, May 23, 2011",APAC,0,25010,0,1,488.160003662109,2,Corporate,Furniture,Bookcases,New Zealand,Oceania,3,5,2
30769,IN-2011-83590,OFF-AR-10000706,34.0200004577637,2,0.0,11.2200002670288,2.5,QJ-19255,Medium,"Tuesday, August 2, 2011",APAC,0,42401,0,1,68.0400009155273,2,Corporate,Office Supplies,Art,New Zealand,Oceania,2,8,3
30770,IN-2013-86439,TEC-AC-10000519,170.759994506836,2,0.0,61.439998626709,25.6000003814697,CM-11935,High,"Friday, February 15, 2013",APAC,0,30269,0,1,341.519989013672,3,Consumer,Technology,Accessories,New Zealand,Oceania,2,2,1
30771,IN-2013-86439,OFF-FA-10004156,13.8000001907349,1,0.0,1.76999998092651,1.46000003814697,CM-11935,High,"Friday, February 15, 2013",APAC,0,30269,0,1,13.8000001907349,3,Consumer,Office Supplies,Fasteners,New Zealand,Oceania,2,2,1
30772,IN-2013-86439,OFF-SU-10001406,35.5200004577637,1,0.0,0.330000013113022,3.15000009536743,CM-11935,High,"Friday, February 15, 2013",APAC,0,30269,0,1,35.5200004577637,3,Consumer,Office Supplies,Supplies,New Zealand,Oceania,2,2,1
30773,IN-2013-86110,OFF-LA-10001187,51.4799995422363,4,0.0,14.3999996185303,9.76000022888184,EM-13960,Critical,"Saturday, October 19, 2013",APAC,0,35938,0,1,205.919998168945,4,Consumer,Office Supplies,Labels,New Zealand,Oceania,1,10,4
30774,ID-2014-83275,TEC-AC-10001592,51.6240005493164,2,0.400000005960464,-30.996000289917,2.09999990463257,DW-13585,Medium,"Monday, December 1, 2014",APAC,0,42971,1,0,61.9488000437736,2,Corporate,Technology,Accessories,Australia,Oceania,3,12,4
30775,ID-2014-80601,OFF-ST-10004159,474.984008789063,4,0.400000005960464,-300.936004638672,33.2900009155273,BE-11455,Medium,"Monday, February 3, 2014",APAC,0,28706,1,0,1139.96160976925,2,Home Office,Office Supplies,Storage,New Zealand,Oceania,3,2,1
30776,ID-2014-83499,OFF-EN-10003729,30.3479995727539,2,0.400000005960464,-4.57200002670288,6.48000001907349,RF-19840,High,"Tuesday, December 16, 2014",APAC,0,38246,1,0,36.4175991255283,3,Consumer,Office Supplies,Envelopes,New Zealand,Oceania,1,12,4
30777,ID-2014-85487,OFF-AR-10001162,243.684005737305,14,0.400000005960464,-89.3759994506836,29.4500007629395,DM-13015,High,"Friday, December 26, 2014",APAC,0,29429,1,0,2046.94562785878,3,Consumer,Office Supplies,Art,Australia,Oceania,3,12,4
30778,IN-2014-86376,OFF-ST-10002515,236.376007080078,2,0.400000005960464,11.7959995269775,27.4799995422363,TS-21505,Low,"Wednesday, May 28, 2014",APAC,0,29838,1,1,283.651205678272,1,Consumer,Office Supplies,Storage,New Zealand,Oceania,3,5,2
30779,IN-2013-82554,FUR-FU-10000366,327.839996337891,8,0.0,134.399993896484,26.3400001525879,RD-19660,Medium,"Tuesday, February 19, 2013",APAC,0,23018,0,1,2622.71997070313,2,Home Office,Furniture,Furnishings,New Zealand,Oceania,3,2,1
30780,IN-2013-82554,TEC-CO-10001445,1128.71997070313,8,0.0,485.279998779297,124.569999694824,RD-19660,Medium,"Tuesday, February 19, 2013",APAC,0,23018,0,1,9029.759765625,2,Home Office,Technology,Copiers,New Zealand,Oceania,3,2,1
30781,IN-2013-86824,TEC-CO-10000415,594.960021972656,4,0.0,29.6399993896484,139.789993286133,JE-16165,Critical,"Wednesday, March 27, 2013",APAC,0,22720,0,1,2379.84008789063,4,Corporate,Technology,Copiers,New Zealand,Oceania,0,3,1
30782,IN-2012-81637,OFF-EN-10002491,44.8199996948242,2,0.400000005960464,3.72000002861023,5.94000005722046,TH-21100,Critical,"Thursday, June 28, 2012",APAC,0,38703,1,1,53.783999099493,4,Consumer,Office Supplies,Envelopes,Australia,Oceania,2,6,2
30783,IN-2011-82078,TEC-MA-10003536,195.119995117188,4,0.0,23.3999996185303,24.7999992370605,EM-14200,Low,"Tuesday, May 10, 2011",APAC,0,30455,0,1,780.47998046875,1,Home Office,Technology,Machines,New Zealand,Oceania,3,5,2
30784,ID-2012-83030,OFF-ST-10002424,58.7519989013672,2,0.400000005960464,-23.507999420166,10.210000038147,TC-21145,High,"Wednesday, January 18, 2012",APAC,0,35678,1,0,70.5023979812622,3,Corporate,Office Supplies,Storage,New Zealand,Oceania,3,1,1
30785,ID-2012-83030,OFF-BI-10000636,35.2799987792969,8,0.400000005960464,-2.40000009536743,5.86999988555908,TC-21145,High,"Wednesday, January 18, 2012",APAC,0,35678,1,0,169.343992458344,3,Corporate,Office Supplies,Binders,New Zealand,Oceania,3,1,1
30786,ID-2012-83030,FUR-CH-10004448,69.3359985351563,2,0.400000005960464,4.59600019454956,5.46000003814697,TC-21145,High,"Wednesday, January 18, 2012",APAC,0,35678,1,1,83.203197415638,3,Corporate,Furniture,Chairs,New Zealand,Oceania,3,1,1
30787,IN-2013-85340,FUR-CH-10003312,340.859985351563,2,0.0,122.699996948242,49.2000007629395,BD-11725,Critical,"Friday, February 8, 2013",APAC,0,26679,0,1,681.719970703125,4,Consumer,Furniture,Chairs,New Zealand,Oceania,0,2,1
30788,IN-2011-82330,FUR-BO-10001309,411.75,1,0.0,86.4599990844727,44.8199996948242,AA-10375,Low,"Friday, October 7, 2011",APAC,0,27118,0,1,411.75,1,Consumer,Furniture,Bookcases,New Zealand,Oceania,3,10,4
30789,IN-2011-82330,OFF-PA-10003273,290.339996337891,6,0.0,2.88000011444092,34.7400016784668,AA-10375,Low,"Friday, October 7, 2011",APAC,0,27118,0,1,1742.03997802734,1,Consumer,Office Supplies,Paper,New Zealand,Oceania,3,10,4
30790,ID-2014-83219,TEC-MA-10003349,60.3359985351563,2,0.400000005960464,-26.1840000152588,4.1100001335144,SW-20245,Medium,"Tuesday, August 5, 2014",APAC,0,40447,1,0,72.4031975229263,2,Consumer,Technology,Machines,Australia,Oceania,3,8,3
30791,ID-2014-83219,OFF-ST-10002250,43.1279983520508,4,0.400000005960464,4.2480001449585,3.83999991416931,SW-20245,Medium,"Tuesday, August 5, 2014",APAC,0,40447,1,1,103.50719501667,2,Consumer,Office Supplies,Storage,Australia,Oceania,3,8,3
30792,ID-2011-83716,OFF-SU-10001840,43.1640014648438,2,0.400000005960464,-11.5559997558594,4.19000005722046,NR-18550,High,"Tuesday, June 7, 2011",APAC,0,35546,1,0,51.7968012432575,3,Consumer,Office Supplies,Supplies,Australia,Oceania,3,6,2
